da_1hr_lmp ($/MWh),Datetime
50.86344,2023-02-06T08:00:00.000Z
44.02705,2023-02-06T09:00:00.000Z
42.89272,2023-02-06T10:00:00.000Z
42.71331,2023-02-06T11:00:00.000Z
42.8423,2023-02-06T12:00:00.000Z
46.77488,2023-02-06T13:00:00.000Z
57.78466,2023-02-06T14:00:00.000Z
79.5456,2023-02-06T15:00:00.000Z
64.86066,2023-02-06T16:00:00.000Z
38.27455,2023-02-06T17:00:00.000Z
20.10689,2023-02-06T18:00:00.000Z
14.16678,2023-02-06T19:00:00.000Z
10.49401,2023-02-06T20:00:00.000Z
14.77425,2023-02-06T21:00:00.000Z
12.2782,2023-02-06T22:00:00.000Z
15.03784,2023-02-06T23:00:00.000Z
25.17379,2023-02-07T00:00:00.000Z
54.78759,2023-02-07T01:00:00.000Z
80.70909,2023-02-07T02:00:00.000Z
80.93119,2023-02-07T03:00:00.000Z
78.43017,2023-02-07T04:00:00.000Z
72.75105,2023-02-07T05:00:00.000Z
72.58908,2023-02-07T06:00:00.000Z
59.85,2023-02-07T07:00:00.000Z
56.25645,2023-02-07T08:00:00.000Z
52.63063,2023-02-07T09:00:00.000Z
50.18406,2023-02-07T10:00:00.000Z
45.62209,2023-02-07T11:00:00.000Z
45.61872,2023-02-07T12:00:00.000Z
50.36972,2023-02-07T13:00:00.000Z
62.92208,2023-02-07T14:00:00.000Z
77.70719,2023-02-07T15:00:00.000Z
57.97123,2023-02-07T16:00:00.000Z
38.65904,2023-02-07T17:00:00.000Z
19.80785,2023-02-07T18:00:00.000Z
12.68694,2023-02-07T19:00:00.000Z
11.32425,2023-02-07T20:00:00.000Z
10.21861,2023-02-07T21:00:00.000Z
10.18294,2023-02-07T22:00:00.000Z
18.69228,2023-02-07T23:00:00.000Z
30.33715,2023-02-08T00:00:00.000Z
53.00175,2023-02-08T01:00:00.000Z
72.30979,2023-02-08T02:00:00.000Z
71.06628,2023-02-08T03:00:00.000Z
66.61999,2023-02-08T04:00:00.000Z
63.80486,2023-02-08T05:00:00.000Z
59.37952,2023-02-08T06:00:00.000Z
53.72117,2023-02-08T07:00:00.000Z
50.83902,2023-02-08T08:00:00.000Z
52.00668,2023-02-08T09:00:00.000Z
51.03466,2023-02-08T10:00:00.000Z
50.15314,2023-02-08T11:00:00.000Z
50.12593,2023-02-08T12:00:00.000Z
52.9122,2023-02-08T13:00:00.000Z
61.53708,2023-02-08T14:00:00.000Z
83.77,2023-02-08T15:00:00.000Z
60.45601,2023-02-08T16:00:00.000Z
41.63376,2023-02-08T17:00:00.000Z
21.72926,2023-02-08T18:00:00.000Z
13.57579,2023-02-08T19:00:00.000Z
16.98115,2023-02-08T20:00:00.000Z
13.20909,2023-02-08T21:00:00.000Z
11.92103,2023-02-08T22:00:00.000Z
14.9282,2023-02-08T23:00:00.000Z
29.85193,2023-02-09T00:00:00.000Z
55.38069,2023-02-09T01:00:00.000Z
78.32022,2023-02-09T02:00:00.000Z
75.88208,2023-02-09T03:00:00.000Z
70.18816,2023-02-09T04:00:00.000Z
66.98562,2023-02-09T05:00:00.000Z
63.08352,2023-02-09T06:00:00.000Z
54.0909,2023-02-09T07:00:00.000Z
53.01835,2023-02-09T08:00:00.000Z
56.84594,2023-02-09T09:00:00.000Z
55.83106,2023-02-09T10:00:00.000Z
52.62863,2023-02-09T11:00:00.000Z
53.04838,2023-02-09T12:00:00.000Z
54.97869,2023-02-09T13:00:00.000Z
66.07508,2023-02-09T14:00:00.000Z
84.60022,2023-02-09T15:00:00.000Z
60.41326,2023-02-09T16:00:00.000Z
34.52887,2023-02-09T17:00:00.000Z
16.16603,2023-02-09T18:00:00.000Z
9.22166,2023-02-09T19:00:00.000Z
7.30388,2023-02-09T20:00:00.000Z
5.972,2023-02-09T21:00:00.000Z
5.08491,2023-02-09T22:00:00.000Z
8.98703,2023-02-09T23:00:00.000Z
26.24932,2023-02-10T00:00:00.000Z
53.96,2023-02-10T01:00:00.000Z
75.07163,2023-02-10T02:00:00.000Z
76.01629,2023-02-10T03:00:00.000Z
69.71112,2023-02-10T04:00:00.000Z
67.39136,2023-02-10T05:00:00.000Z
64.08101,2023-02-10T06:00:00.000Z
57.1669,2023-02-10T07:00:00.000Z
54.4808,2023-02-10T08:00:00.000Z
55.91171,2023-02-10T09:00:00.000Z
54.39804,2023-02-10T10:00:00.000Z
53.2418,2023-02-10T11:00:00.000Z
52.15384,2023-02-10T12:00:00.000Z
61.02857,2023-02-10T13:00:00.000Z
69.81785,2023-02-10T14:00:00.000Z
83.40404,2023-02-10T15:00:00.000Z
63.5414,2023-02-10T16:00:00.000Z
47.25263,2023-02-10T17:00:00.000Z
28.87834,2023-02-10T18:00:00.000Z
24.02214,2023-02-10T19:00:00.000Z
22.86568,2023-02-10T20:00:00.000Z
22.02725,2023-02-10T21:00:00.000Z
24.24288,2023-02-10T22:00:00.000Z
27.9826,2023-02-10T23:00:00.000Z
42.11333,2023-02-11T00:00:00.000Z
63.10766,2023-02-11T01:00:00.000Z
77.29475,2023-02-11T02:00:00.000Z
75.52138,2023-02-11T03:00:00.000Z
69.7141,2023-02-11T04:00:00.000Z
67.76319,2023-02-11T05:00:00.000Z
64.88924,2023-02-11T06:00:00.000Z
62.22637,2023-02-11T07:00:00.000Z
58.60959,2023-02-11T08:00:00.000Z
58.12256,2023-02-11T09:00:00.000Z
57.05003,2023-02-11T10:00:00.000Z
57.05175,2023-02-11T11:00:00.000Z
53.97827,2023-02-11T12:00:00.000Z
54.65476,2023-02-11T13:00:00.000Z
57.79321,2023-02-11T14:00:00.000Z
62.49817,2023-02-11T15:00:00.000Z
55.35724,2023-02-11T16:00:00.000Z
47.04625,2023-02-11T17:00:00.000Z
31.26355,2023-02-11T18:00:00.000Z
23.5238,2023-02-11T19:00:00.000Z
18.91131,2023-02-11T20:00:00.000Z
15.70272,2023-02-11T21:00:00.000Z
13.13589,2023-02-11T22:00:00.000Z
15.77584,2023-02-11T23:00:00.000Z
26.9053,2023-02-12T00:00:00.000Z
55.24974,2023-02-12T01:00:00.000Z
73.9645,2023-02-12T02:00:00.000Z
76.97059,2023-02-12T03:00:00.000Z
71.00799,2023-02-12T04:00:00.000Z
70.1046,2023-02-12T05:00:00.000Z
66.91735,2023-02-12T06:00:00.000Z
63.13943,2023-02-12T07:00:00.000Z
59.60076,2023-02-12T08:00:00.000Z
58.61642,2023-02-12T09:00:00.000Z
56.97981,2023-02-12T10:00:00.000Z
56.30099,2023-02-12T11:00:00.000Z
54.54142,2023-02-12T12:00:00.000Z
58.09329,2023-02-12T13:00:00.000Z
60.46235,2023-02-12T14:00:00.000Z
62.07149,2023-02-12T15:00:00.000Z
55.13223,2023-02-12T16:00:00.000Z
46.53119,2023-02-12T17:00:00.000Z
37.87064,2023-02-12T18:00:00.000Z
24.95065,2023-02-12T19:00:00.000Z
17.84087,2023-02-12T20:00:00.000Z
14.83142,2023-02-12T21:00:00.000Z
13.70886,2023-02-12T22:00:00.000Z
21.17542,2023-02-12T23:00:00.000Z
37.56494,2023-02-13T00:00:00.000Z
61.16226,2023-02-13T01:00:00.000Z
70.44202,2023-02-13T02:00:00.000Z
70.06318,2023-02-13T03:00:00.000Z
69.06143,2023-02-13T04:00:00.000Z
67.21951,2023-02-13T05:00:00.000Z
64.61289,2023-02-13T06:00:00.000Z
58.43715,2023-02-13T07:00:00.000Z
57.91052,2023-02-13T08:00:00.000Z
53.63708,2023-02-13T09:00:00.000Z
55.63963,2023-02-13T10:00:00.000Z
55.09968,2023-02-13T11:00:00.000Z
55.75411,2023-02-13T12:00:00.000Z
60.35651,2023-02-13T13:00:00.000Z
73.29307,2023-02-13T14:00:00.000Z
88.34466,2023-02-13T15:00:00.000Z
70.5824,2023-02-13T16:00:00.000Z
29.43915,2023-02-13T17:00:00.000Z
19.15184,2023-02-13T18:00:00.000Z
12.53909,2023-02-13T19:00:00.000Z
7.83552,2023-02-13T20:00:00.000Z
3.84467,2023-02-13T21:00:00.000Z
-1.91413,2023-02-13T22:00:00.000Z
-2.9559,2023-02-13T23:00:00.000Z
9.48559,2023-02-14T00:00:00.000Z
55.84506,2023-02-14T01:00:00.000Z
73.18053,2023-02-14T02:00:00.000Z
73.94681,2023-02-14T03:00:00.000Z
67.88765,2023-02-14T04:00:00.000Z
64.32553,2023-02-14T05:00:00.000Z
62.51225,2023-02-14T06:00:00.000Z
57.65857,2023-02-14T07:00:00.000Z
55.81269,2023-02-14T08:00:00.000Z
54.77753,2023-02-14T09:00:00.000Z
51.67563,2023-02-14T10:00:00.000Z
51.09309,2023-02-14T11:00:00.000Z
51.04781,2023-02-14T12:00:00.000Z
52.57295,2023-02-14T13:00:00.000Z
62.45247,2023-02-14T14:00:00.000Z
80.05125,2023-02-14T15:00:00.000Z
60.73425,2023-02-14T16:00:00.000Z
19.83988,2023-02-14T17:00:00.000Z
13.40372,2023-02-14T18:00:00.000Z
9.91952,2023-02-14T19:00:00.000Z
6.6065,2023-02-14T20:00:00.000Z
1.52454,2023-02-14T21:00:00.000Z
1.44236,2023-02-14T22:00:00.000Z
7.03022,2023-02-14T23:00:00.000Z
32.02468,2023-02-15T00:00:00.000Z
58.5011,2023-02-15T01:00:00.000Z
78.37154,2023-02-15T02:00:00.000Z
79.25925,2023-02-15T03:00:00.000Z
78.50942,2023-02-15T04:00:00.000Z
78.08818,2023-02-15T05:00:00.000Z
76.45866,2023-02-15T06:00:00.000Z
73.00864,2023-02-15T07:00:00.000Z
68.45363,2023-02-15T08:00:00.000Z
51.85548,2023-02-15T09:00:00.000Z
50.87822,2023-02-15T10:00:00.000Z
50.84161,2023-02-15T11:00:00.000Z
53.80451,2023-02-15T12:00:00.000Z
55.56782,2023-02-15T13:00:00.000Z
74.29695,2023-02-15T14:00:00.000Z
87.79812,2023-02-15T15:00:00.000Z
57.92379,2023-02-15T16:00:00.000Z
-3.64741,2023-02-15T17:00:00.000Z
-5.86846,2023-02-15T18:00:00.000Z
-7.78119,2023-02-15T19:00:00.000Z
-8.27206,2023-02-15T20:00:00.000Z
-9.37741,2023-02-15T21:00:00.000Z
-10.15083,2023-02-15T22:00:00.000Z
-8.71005,2023-02-15T23:00:00.000Z
-0.04145,2023-02-16T00:00:00.000Z
56.56526,2023-02-16T01:00:00.000Z
78.72993,2023-02-16T02:00:00.000Z
87.72052,2023-02-16T03:00:00.000Z
78.11288,2023-02-16T04:00:00.000Z
162.67252,2023-01-27T05:00:00.000Z
157.25777,2023-01-27T06:00:00.000Z
151.79573,2023-01-27T07:00:00.000Z
143.3617,2023-01-27T08:00:00.000Z
84.59606,2023-01-27T09:00:00.000Z
79.55095,2023-01-27T10:00:00.000Z
77.13689,2023-01-27T11:00:00.000Z
76.26012,2023-01-27T12:00:00.000Z
85.2915,2023-01-27T13:00:00.000Z
104.87142,2023-01-27T14:00:00.000Z
120.75599,2023-01-27T15:00:00.000Z
101.39558,2023-01-27T16:00:00.000Z
72.67848,2023-01-27T17:00:00.000Z
59.60696,2023-01-27T18:00:00.000Z
54.23113,2023-01-27T19:00:00.000Z
45.39628,2023-01-27T20:00:00.000Z
39.31558,2023-01-27T21:00:00.000Z
33.64069,2023-01-27T22:00:00.000Z
34.61347,2023-01-27T23:00:00.000Z
58.43085,2023-01-28T00:00:00.000Z
83.35646,2023-01-28T01:00:00.000Z
105.15693,2023-01-28T02:00:00.000Z
101.06485,2023-01-28T03:00:00.000Z
93.17856,2023-01-28T04:00:00.000Z
91.51583,2023-01-28T05:00:00.000Z
89.02401,2023-01-28T06:00:00.000Z
84.56794,2023-01-28T07:00:00.000Z
80.75794,2023-01-28T08:00:00.000Z
88.96492,2023-01-28T09:00:00.000Z
91.05625,2023-01-28T10:00:00.000Z
89.42906,2023-01-28T11:00:00.000Z
90.8102,2023-01-28T12:00:00.000Z
95.17439,2023-01-28T13:00:00.000Z
105.43328,2023-01-28T14:00:00.000Z
114.9088,2023-01-28T15:00:00.000Z
95.8618,2023-01-28T16:00:00.000Z
70.18608,2023-01-28T17:00:00.000Z
53.32837,2023-01-28T18:00:00.000Z
46.55558,2023-01-28T19:00:00.000Z
30.74551,2023-01-28T20:00:00.000Z
19.68065,2023-01-28T21:00:00.000Z
17.81341,2023-01-28T22:00:00.000Z
21.3766,2023-01-28T23:00:00.000Z
50.67903,2023-01-29T00:00:00.000Z
97.59439,2023-01-29T01:00:00.000Z
114.65386,2023-01-29T02:00:00.000Z
111.81583,2023-01-29T03:00:00.000Z
107.11377,2023-01-29T04:00:00.000Z
101.24913,2023-01-29T05:00:00.000Z
101.04236,2023-01-29T06:00:00.000Z
97.59012,2023-01-29T07:00:00.000Z
93.6914,2023-01-29T08:00:00.000Z
98.41788,2023-01-29T09:00:00.000Z
97.36813,2023-01-29T10:00:00.000Z
93.75178,2023-01-29T11:00:00.000Z
92.96319,2023-01-29T12:00:00.000Z
95.17726,2023-01-29T13:00:00.000Z
95.12095,2023-01-29T14:00:00.000Z
99.8666,2023-01-29T15:00:00.000Z
91.12597,2023-01-29T16:00:00.000Z
69.31089,2023-01-29T17:00:00.000Z
50.56562,2023-01-29T18:00:00.000Z
44.82928,2023-01-29T19:00:00.000Z
42.33486,2023-01-29T20:00:00.000Z
44.72634,2023-01-29T21:00:00.000Z
48.18888,2023-01-29T22:00:00.000Z
52.91958,2023-01-29T23:00:00.000Z
78.00208,2023-01-30T00:00:00.000Z
109.90806,2023-01-30T01:00:00.000Z
126.03964,2023-01-30T02:00:00.000Z
126.3282,2023-01-30T03:00:00.000Z
120.91099,2023-01-30T04:00:00.000Z
118.35813,2023-01-30T05:00:00.000Z
117.8725,2023-01-30T06:00:00.000Z
112.4611,2023-01-30T07:00:00.000Z
101.28259,2023-01-30T08:00:00.000Z
101.90507,2023-01-30T09:00:00.000Z
98.49458,2023-01-30T10:00:00.000Z
98.09316,2023-01-30T11:00:00.000Z
98.55198,2023-01-30T12:00:00.000Z
107.95911,2023-01-30T13:00:00.000Z
127.34486,2023-01-30T14:00:00.000Z
159.8834,2023-01-30T15:00:00.000Z
161.1329,2023-01-30T16:00:00.000Z
121.02293,2023-01-30T17:00:00.000Z
101.24745,2023-01-30T18:00:00.000Z
92.27752,2023-01-30T19:00:00.000Z
90.69037,2023-01-30T20:00:00.000Z
87.20265,2023-01-30T21:00:00.000Z
85.00173,2023-01-30T22:00:00.000Z
87.49435,2023-01-30T23:00:00.000Z
95.40226,2023-01-31T00:00:00.000Z
135.51088,2023-01-31T01:00:00.000Z
167.70184,2023-01-31T02:00:00.000Z
162.61063,2023-01-31T03:00:00.000Z
154.81416,2023-01-31T04:00:00.000Z
153.37254,2023-01-31T05:00:00.000Z
146.12056,2023-01-31T06:00:00.000Z
130.76886,2023-01-31T07:00:00.000Z
120.09922,2023-01-31T08:00:00.000Z
102.48965,2023-01-31T09:00:00.000Z
96.50543,2023-01-31T10:00:00.000Z
91.06662,2023-01-31T11:00:00.000Z
95.42706,2023-01-31T12:00:00.000Z
102.51126,2023-01-31T13:00:00.000Z
123.71804,2023-01-31T14:00:00.000Z
145.50264,2023-01-31T15:00:00.000Z
135.22517,2023-01-31T16:00:00.000Z
84.65903,2023-01-31T17:00:00.000Z
67.82839,2023-01-31T18:00:00.000Z
53.58346,2023-01-31T19:00:00.000Z
45.62853,2023-01-31T20:00:00.000Z
34.32421,2023-01-31T21:00:00.000Z
32.2376,2023-01-31T22:00:00.000Z
38.97007,2023-01-31T23:00:00.000Z
66.3499,2023-02-01T00:00:00.000Z
98.17366,2023-02-01T01:00:00.000Z
133.96066,2023-02-01T02:00:00.000Z
133.35945,2023-02-01T03:00:00.000Z
131.19778,2023-02-01T04:00:00.000Z
128.58086,2023-02-01T05:00:00.000Z
120.91846,2023-02-01T06:00:00.000Z
106.38353,2023-02-01T07:00:00.000Z
98.09926,2023-02-01T08:00:00.000Z
110.00894,2023-02-01T09:00:00.000Z
106.45641,2023-02-01T10:00:00.000Z
104.65428,2023-02-01T11:00:00.000Z
106.0135,2023-02-01T12:00:00.000Z
111.69018,2023-02-01T13:00:00.000Z
132.05614,2023-02-01T14:00:00.000Z
155.65703,2023-02-01T15:00:00.000Z
135.51682,2023-02-01T16:00:00.000Z
99.05455,2023-02-01T17:00:00.000Z
78.31016,2023-02-01T18:00:00.000Z
65.26447,2023-02-01T19:00:00.000Z
56.23684,2023-02-01T20:00:00.000Z
40.23198,2023-02-01T21:00:00.000Z
31.48224,2023-02-01T22:00:00.000Z
42.35583,2023-02-01T23:00:00.000Z
82.72048,2023-02-02T00:00:00.000Z
110.79254,2023-02-02T01:00:00.000Z
139.42566,2023-02-02T02:00:00.000Z
142.19063,2023-02-02T03:00:00.000Z
133.86359,2023-02-02T04:00:00.000Z
121.49916,2023-02-02T05:00:00.000Z
118.80378,2023-02-02T06:00:00.000Z
111.01479,2023-02-02T07:00:00.000Z
107.65543,2023-02-02T08:00:00.000Z
139.48991,2023-02-02T09:00:00.000Z
139.28986,2023-02-02T10:00:00.000Z
135.3034,2023-02-02T11:00:00.000Z
139.9492,2023-02-02T12:00:00.000Z
147.18477,2023-02-02T13:00:00.000Z
166.75128,2023-02-02T14:00:00.000Z
195.39206,2023-02-02T15:00:00.000Z
174.17664,2023-02-02T16:00:00.000Z
131.79414,2023-02-02T17:00:00.000Z
117.64951,2023-02-02T18:00:00.000Z
110.04109,2023-02-02T19:00:00.000Z
107.74919,2023-02-02T20:00:00.000Z
109.45574,2023-02-02T21:00:00.000Z
107.49663,2023-02-02T22:00:00.000Z
115.52449,2023-02-02T23:00:00.000Z
132.02983,2023-02-03T00:00:00.000Z
161.27985,2023-02-03T01:00:00.000Z
179.13554,2023-02-03T02:00:00.000Z
177.65642,2023-02-03T03:00:00.000Z
175.16856,2023-02-03T04:00:00.000Z
213.59859,2023-01-14T05:00:00.000Z
196.96225,2023-01-14T06:00:00.000Z
192.61896,2023-01-14T07:00:00.000Z
185.70686,2023-01-14T08:00:00.000Z
147.97855,2023-01-14T09:00:00.000Z
140.92085,2023-01-14T10:00:00.000Z
135.759,2023-01-14T11:00:00.000Z
131.6054,2023-01-14T12:00:00.000Z
135.17146,2023-01-14T13:00:00.000Z
137.21953,2023-01-14T14:00:00.000Z
140.07513,2023-01-14T15:00:00.000Z
143.27493,2023-01-14T16:00:00.000Z
134.96649,2023-01-14T17:00:00.000Z
127.97567,2023-01-14T18:00:00.000Z
128.84224,2023-01-14T19:00:00.000Z
125.46697,2023-01-14T20:00:00.000Z
123.71507,2023-01-14T21:00:00.000Z
121.82509,2023-01-14T22:00:00.000Z
122.58324,2023-01-14T23:00:00.000Z
137.67496,2023-01-15T00:00:00.000Z
164.26707,2023-01-15T01:00:00.000Z
175.4076,2023-01-15T02:00:00.000Z
172.97586,2023-01-15T03:00:00.000Z
164.9611,2023-01-15T04:00:00.000Z
160.53069,2023-01-15T05:00:00.000Z
144.28104,2023-01-15T06:00:00.000Z
142.13358,2023-01-15T07:00:00.000Z
133.39853,2023-01-15T08:00:00.000Z
128.466,2023-01-15T09:00:00.000Z
126.85839,2023-01-15T10:00:00.000Z
123.84838,2023-01-15T11:00:00.000Z
122.94819,2023-01-15T12:00:00.000Z
124.25063,2023-01-15T13:00:00.000Z
126.60303,2023-01-15T14:00:00.000Z
130.5574,2023-01-15T15:00:00.000Z
131.07059,2023-01-15T16:00:00.000Z
119.57456,2023-01-15T17:00:00.000Z
107.491,2023-01-15T18:00:00.000Z
103.56268,2023-01-15T19:00:00.000Z
100.56993,2023-01-15T20:00:00.000Z
99.61015,2023-01-15T21:00:00.000Z
100.7067,2023-01-15T22:00:00.000Z
108.04071,2023-01-15T23:00:00.000Z
126.03386,2023-01-16T00:00:00.000Z
152.54863,2023-01-16T01:00:00.000Z
173.21307,2023-01-16T02:00:00.000Z
170.42989,2023-01-16T03:00:00.000Z
165.02612,2023-01-16T04:00:00.000Z
162.31613,2023-01-16T05:00:00.000Z
148.75954,2023-01-16T06:00:00.000Z
136.31618,2023-01-16T07:00:00.000Z
133.8746,2023-01-16T08:00:00.000Z
137.74403,2023-01-16T09:00:00.000Z
128.92213,2023-01-16T10:00:00.000Z
128.1736,2023-01-16T11:00:00.000Z
128.92085,2023-01-16T12:00:00.000Z
139.85313,2023-01-16T13:00:00.000Z
142.50539,2023-01-16T14:00:00.000Z
165.3758,2023-01-16T15:00:00.000Z
175.57074,2023-01-16T16:00:00.000Z
164.25642,2023-01-16T17:00:00.000Z
146.77747,2023-01-16T18:00:00.000Z
134.67741,2023-01-16T19:00:00.000Z
120.39724,2023-01-16T20:00:00.000Z
114.59587,2023-01-16T21:00:00.000Z
111.16367,2023-01-16T22:00:00.000Z
111.63093,2023-01-16T23:00:00.000Z
128.81041,2023-01-17T00:00:00.000Z
168.77596,2023-01-17T01:00:00.000Z
195.07396,2023-01-17T02:00:00.000Z
187.35272,2023-01-17T03:00:00.000Z
180.89838,2023-01-17T04:00:00.000Z
175.74333,2023-01-17T05:00:00.000Z
164.0539,2023-01-17T06:00:00.000Z
152.97334,2023-01-17T07:00:00.000Z
140.72589,2023-01-17T08:00:00.000Z
137.40329,2023-01-17T09:00:00.000Z
133.35617,2023-01-17T10:00:00.000Z
130.4822,2023-01-17T11:00:00.000Z
130.05263,2023-01-17T12:00:00.000Z
135.49886,2023-01-17T13:00:00.000Z
147.77533,2023-01-17T14:00:00.000Z
168.55743,2023-01-17T15:00:00.000Z
168.83412,2023-01-17T16:00:00.000Z
135.23122,2023-01-17T17:00:00.000Z
104.69463,2023-01-17T18:00:00.000Z
88.79639,2023-01-17T19:00:00.000Z
80,2023-01-17T20:00:00.000Z
76.85291,2023-01-17T21:00:00.000Z
75.03424,2023-01-17T22:00:00.000Z
82.49167,2023-01-17T23:00:00.000Z
117.25645,2023-01-18T00:00:00.000Z
170.54402,2023-01-18T01:00:00.000Z
214.676,2023-01-18T02:00:00.000Z
203.72482,2023-01-18T03:00:00.000Z
199.86092,2023-01-18T04:00:00.000Z
200.96342,2023-01-18T05:00:00.000Z
186.34573,2023-01-18T06:00:00.000Z
176.1265,2023-01-18T07:00:00.000Z
162.9457,2023-01-18T08:00:00.000Z
178.83022,2023-01-18T09:00:00.000Z
176.73521,2023-01-18T10:00:00.000Z
176.20865,2023-01-18T11:00:00.000Z
179.03014,2023-01-18T12:00:00.000Z
189.02657,2023-01-18T13:00:00.000Z
229.37276,2023-01-18T14:00:00.000Z
247.78517,2023-01-18T15:00:00.000Z
239.99567,2023-01-18T16:00:00.000Z
170.83472,2023-01-18T17:00:00.000Z
145.16725,2023-01-18T18:00:00.000Z
135.4344,2023-01-18T19:00:00.000Z
130.41621,2023-01-18T20:00:00.000Z
123.57371,2023-01-18T21:00:00.000Z
126.47766,2023-01-18T22:00:00.000Z
151.06868,2023-01-18T23:00:00.000Z
170.75822,2023-01-19T00:00:00.000Z
216.92018,2023-01-19T01:00:00.000Z
236.71414,2023-01-19T02:00:00.000Z
235.44106,2023-01-19T03:00:00.000Z
224.57025,2023-01-19T04:00:00.000Z
216.46562,2023-01-19T05:00:00.000Z
206.3615,2023-01-19T06:00:00.000Z
190.58122,2023-01-19T07:00:00.000Z
183.1327,2023-01-19T08:00:00.000Z
166.0401,2023-01-19T09:00:00.000Z
159.63606,2023-01-19T10:00:00.000Z
158.15385,2023-01-19T11:00:00.000Z
157.18768,2023-01-19T12:00:00.000Z
167.1329,2023-01-19T13:00:00.000Z
192.9853,2023-01-19T14:00:00.000Z
232.61084,2023-01-19T15:00:00.000Z
200,2023-01-19T16:00:00.000Z
161.5136,2023-01-19T17:00:00.000Z
140.35194,2023-01-19T18:00:00.000Z
128.43533,2023-01-19T19:00:00.000Z
113.70282,2023-01-19T20:00:00.000Z
105.35879,2023-01-19T21:00:00.000Z
103.70753,2023-01-19T22:00:00.000Z
119.71598,2023-01-19T23:00:00.000Z
151.06822,2023-01-20T00:00:00.000Z
193.1844,2023-01-20T01:00:00.000Z
211.9504,2023-01-20T02:00:00.000Z
205.43933,2023-01-20T03:00:00.000Z
197.58421,2023-01-20T04:00:00.000Z
189.92336,2023-01-20T05:00:00.000Z
185.2508,2023-01-20T06:00:00.000Z
171.32219,2023-01-20T07:00:00.000Z
166.29645,2023-01-20T08:00:00.000Z
141.99396,2023-01-20T09:00:00.000Z
139.17245,2023-01-20T10:00:00.000Z
137.27905,2023-01-20T11:00:00.000Z
151.59851,2023-01-20T12:00:00.000Z
180.03508,2023-01-20T13:00:00.000Z
206.05144,2023-01-20T14:00:00.000Z
232.07549,2023-01-20T15:00:00.000Z
183.25233,2023-01-20T16:00:00.000Z
131.56,2023-01-20T17:00:00.000Z
102.74705,2023-01-20T18:00:00.000Z
85.4992,2023-01-20T19:00:00.000Z
71.34675,2023-01-20T20:00:00.000Z
61.38494,2023-01-20T21:00:00.000Z
59.77332,2023-01-20T22:00:00.000Z
67.1296,2023-01-20T23:00:00.000Z
114.24372,2023-01-21T00:00:00.000Z
171.15283,2023-01-21T01:00:00.000Z
185.6794,2023-01-21T02:00:00.000Z
182.87872,2023-01-21T03:00:00.000Z
175.1305,2023-01-21T04:00:00.000Z
170.7052,2023-01-21T05:00:00.000Z
166.05305,2023-01-21T06:00:00.000Z
156.24979,2023-01-21T07:00:00.000Z
147.6339,2023-01-21T08:00:00.000Z
147.81442,2023-01-21T09:00:00.000Z
138.52435,2023-01-21T10:00:00.000Z
132.25035,2023-01-21T11:00:00.000Z
131.93613,2023-01-21T12:00:00.000Z
140.25388,2023-01-21T13:00:00.000Z
148.85573,2023-01-21T14:00:00.000Z
152.50179,2023-01-21T15:00:00.000Z
144.7822,2023-01-21T16:00:00.000Z
115.43278,2023-01-21T17:00:00.000Z
73.12263,2023-01-21T18:00:00.000Z
44.59988,2023-01-21T19:00:00.000Z
38.18989,2023-01-21T20:00:00.000Z
29.36962,2023-01-21T21:00:00.000Z
28.87794,2023-01-21T22:00:00.000Z
37.88049,2023-01-21T23:00:00.000Z
86.06341,2023-01-22T00:00:00.000Z
146.86586,2023-01-22T01:00:00.000Z
154.92241,2023-01-22T02:00:00.000Z
156.93382,2023-01-22T03:00:00.000Z
149.80238,2023-01-22T04:00:00.000Z
149.37393,2023-01-22T05:00:00.000Z
150.53767,2023-01-22T06:00:00.000Z
147.14294,2023-01-22T07:00:00.000Z
140.84006,2023-01-22T08:00:00.000Z
131.22437,2023-01-22T09:00:00.000Z
124.43129,2023-01-22T10:00:00.000Z
120.0587,2023-01-22T11:00:00.000Z
118.56836,2023-01-22T12:00:00.000Z
119.17657,2023-01-22T13:00:00.000Z
122.71588,2023-01-22T14:00:00.000Z
122.03154,2023-01-22T15:00:00.000Z
116.79678,2023-01-22T16:00:00.000Z
83.64912,2023-01-22T17:00:00.000Z
35.52697,2023-01-22T18:00:00.000Z
16.40669,2023-01-22T19:00:00.000Z
8.19072,2023-01-22T20:00:00.000Z
3.25613,2023-01-22T21:00:00.000Z
3.23386,2023-01-22T22:00:00.000Z
13.02984,2023-01-22T23:00:00.000Z
60.01225,2023-01-23T00:00:00.000Z
132.79022,2023-01-23T01:00:00.000Z
149.51617,2023-01-23T02:00:00.000Z
145.02213,2023-01-23T03:00:00.000Z
145.73323,2023-01-23T04:00:00.000Z
144.05228,2023-01-23T05:00:00.000Z
143.98167,2023-01-23T06:00:00.000Z
136.81755,2023-01-23T07:00:00.000Z
129.86885,2023-01-23T08:00:00.000Z
131.50653,2023-01-23T09:00:00.000Z
130.18909,2023-01-23T10:00:00.000Z
125.42135,2023-01-23T11:00:00.000Z
129.67708,2023-01-23T12:00:00.000Z
135.00856,2023-01-23T13:00:00.000Z
162.34386,2023-01-23T14:00:00.000Z
182.52727,2023-01-23T15:00:00.000Z
166.86317,2023-01-23T16:00:00.000Z
124.85,2023-01-23T17:00:00.000Z
85.18026,2023-01-23T18:00:00.000Z
